date,stock_price,stock_momentum,stock_volatility,bond_price,bond_momentum,bond_volatility,correlation
2024-11-15,108.23999786376953,-0.015373441614797145,0.00524849082356863,143.13499450683594,-0.008245296840941663,0.0051628728251599055,0.8296706276374283
2024-11-18,107.75,-0.021610799171649875,0.004477375720837391,143.10000610351562,-0.006560394858843632,0.005194144645018721,0.7231590210883222
2024-11-19,108.2699966430664,-0.014473001624354054,0.006128170667647169,143.4250030517578,-0.005305495365112489,0.005362856181940977,0.1996872008207702
2024-11-20,108.6500015258789,-0.003393828000186727,0.005995988395933164,143.55999755859375,0.004829582592484005,0.0028710716491097987,0.8271624475302239
2024-11-21,108.18000030517578,-0.009794047549878448,0.005941869345114395,143.86000061035156,0.0021246766057045896,0.0021284557997423067,0.4647377956012935
2024-11-22,109.12999725341797,0.008222463111728695,0.005879433683205525,143.57000732421875,0.0030391786360954853,0.0017806982739411096,0.4476111765512849
2024-11-25,109.8499984741211,0.01948954500344402,0.004994473919208404,144.14999389648438,0.007337440588291777,0.0022394071840224875,0.6181543363320973
2024-11-26,109.37999725341797,0.010252153364434857,0.00609976896523052,145.00999450683594,0.01105101217607185,0.0030387950511529247,0.4637321631396472
2024-11-27,110.05999755859375,0.012977413832608198,0.006374897826364525,145.47000122070312,0.013304567390576949,0.0029700029477259552,0.6237523635211016
2024-11-28,110.02999877929688,0.017101113596803996,0.0054673907746734885,145.89500427246094,0.0141457226016648,0.0029540014714847054,0.7218449456772047
2024-11-29,110.19000244140625,0.009713233892298057,0.004576769690590088,145.6300048828125,0.01434838373966052,0.0028726637485928276,0.47290807787529265
2024-12-02,110.37999725341797,0.004824749992342836,0.003788943194412572,146.4949951171875,0.016267785778659727,0.003177735803189987,0.8561338372161408
2024-12-03,111.01000213623047,0.01490222091554827,0.002846064594775372,145.66000366210938,0.004482512791508242,0.004625575502725541,0.03613514887454422
2024-12-04,111.2699966430664,0.010993995196378892,0.0021919868481871034,145.46499633789062,-3.440491352513231e-05,0.004510937326947582,-0.4802223303689018
2024-12-05,111.73999786376953,0.015541207883703168,0.0018192224532065546,146.14500427246094,0.0017135610725445005,0.004850063320711121,-0.08922743569132512
2024-12-06,111.69000244140625,0.013612850229290263,0.0023640075887163413,146.27000427246094,0.004394694555997836,0.004696195267416119,-0.17587754660578997
2024-12-09,112.19000244140625,0.016397945579150086,0.0023972833560295228,146.64500427246094,0.0010239882608511497,0.0039753835525891176,0.9295643595838193
2024-12-10,111.23999786376953,0.00207184688868689,0.00534712098252136,146.27999877929688,0.004256454082108396,0.002894191173390293,0.7114674539350071
2024-12-11,110.83000183105469,-0.003954298780318499,0.005484718722548955,145.4149932861328,-0.00034374628272537677,0.0041922971925027535,0.8752715794733308
2024-12-12,111.5999984741211,-0.0012529030993818635,0.006195170592676312,146.0050048828125,-0.000957948513843343,0.0040236420837490945,0.8703623547844483
2024-12-13,111.05000305175781,-0.005730140349707535,0.006547587137048014,145.02999877929688,-0.008477510473400063,0.004860083924130809,0.8116220529095468
2024-12-16,110.91000366210938,-0.011409205378753673,0.00577635334682218,144.0500030517578,-0.01769580377850244,0.004600373638841655,0.6500934531706882
2024-12-17,111.44999694824219,0.0018878019462911233,0.0052602443058488045,144.00999450683594,-0.015518213640990375,0.004829192718254627,0.2173045085350335
2024-12-18,110.73999786376953,-0.0008120902805934804,0.005880560271396031,144.5,-0.006292289848904287,0.005257182059105505,0.485709565127128
2024-12-19,108.2699966430664,-0.02983872649269692,0.010095961448458762,143.2949981689453,-0.018561053547734963,0.005047021289582234,0.7076808551681015
2024-12-20,107.0,-0.03647008501089555,0.010370117639315274,143.4499969482422,-0.01089431044855138,0.005106556296666966,0.8133595125320743
2024-12-23,108.62999725341797,-0.020557265651505285,0.014568755598483944,143.3000030517578,-0.005206525401672657,0.004418598514965528,0.7932979830318542
2024-12-27,109.30999755859375,-0.01291313285859863,0.014622926131977984,142.7550048828125,-0.008714600874204392,0.004546845658729035,0.50943875245044
2024-12-30,108.70999908447266,0.004063936963596637,0.010195878178974263,142.8000030517578,-0.011764684762921696,0.003826293618245002,-0.7973635345371581
2025-01-03,107.77999877929688,-0.010648096531237772,0.004612703401968012,143.14999389648438,-0.0010119283597741502,0.002378738850753499,-0.8042071485045186
2025-01-06,108.76000213623047,-0.0050315198485707535,0.006595988140067042,142.8350067138672,-0.004287140100789899,0.002389391568959163,-0.6203813702767452
2025-01-07,109.4000015258789,0.006347184686020357,0.006618103335904623,142.51499938964844,-0.0054780435826358165,0.0024713557730029275,-0.9401577434154385
2025-01-08,108.55999755859375,0.005930313199658643,0.006752132351764716,141.5,-0.008791319672768916,0.003578221207560224,-0.27705472000653714
2025-01-09,108.16000366210938,0.0003699677627746478,0.007065411509410044,141.85000610351562,-0.0066526395514001635,0.003996765161066989,-0.11035874862669118
2025-01-10,108.12999725341797,0.003247341604055709,0.006849912211890781,141.97999572753906,-0.008173232405384256,0.0036804764193331184,0.5752914828607373
2025-01-13,106.29000091552734,-0.022710566128982368,0.008559834979173345,140.7899932861328,-0.014317312504707136,0.004789126364832515,0.9053713528850922
2025-01-14,107.2300033569336,-0.01983544916525426,0.009511461697868017,141.02000427246094,-0.010490089629794364,0.005211392339597431,0.8414305110375421
2025-01-15,107.08999633789062,-0.01354091059102791,0.009314003110917861,141.5,0.0,0.004781773833516397,0.9141599162034489
2025-01-16,109.37000274658203,0.011187121334173433,0.014108808645363501,142.1750030517578,0.002291131013452574,0.005172087184001795,0.9130693462979601
2025-01-17,109.05999755859375,0.008600761387205003,0.014271311350146745,143.27999877929688,0.009156240955609851,0.006138871430518823,0.8624597819559977
2025-01-20,109.94999694824219,0.03443405777767916,0.00967631996872302,143.0399932861328,0.01598124943032886,0.003522401349606055,0.8503289456663944
2025-01-21,110.16000366210938,0.02732444477710927,0.009811647735138733,143.60499572753906,0.01833067208027961,0.003418832006280272,0.8283143503959154
2025-01-22,111.19999694824219,0.03837894061910019,0.00911575415397039,143.02000427246094,0.010742079664034954,0.004875409102249462,0.21762148822285615
2025-01-23,111.33999633789062,0.018012192939897753,0.005114970284594697,142.5500030517578,0.0026375944571879195,0.005117692650981743,-0.627040313262215
2025-01-24,112.16999816894531,0.02851641921851944,0.0037814755737800437,143.16000366210938,-0.000837486866344328,0.003999489855890579,-0.3626662815644852
2025-01-27,110.91000366210938,0.008731302778653971,0.008070190663628797,143.47999572753906,0.003076079852199598,0.004011739342285764,-0.5290735371139391
2025-01-28,110.75,0.005355812620525091,0.008193603136837443,143.5050048828125,-0.000696290851303516,0.003558155527677457,-0.37875866985121204
2025-01-29,111.72000122070312,0.004676297542552721,0.008023804708021253,143.5399932861328,0.003635778199819306,0.0028079365591805808,-0.21865045385717446
2025-01-30,111.66999816894531,0.002963910920683155,0.008044141262064314,143.94000244140625,0.009750960083415361,0.001751474825907073,-0.19517969570260618
2025-01-31,112.30999755859375,0.0012481001331352548,0.007707842000864799,143.36500549316406,0.0014319769894568513,0.002664193680208841,-0.015070195256179355
2025-02-03,109.16999816894531,-0.015688445006863727,0.014545854045362804,144.10000610351562,0.004321232188729152,0.003403506674249896,-0.696011354414803
2025-02-04,110.38999938964844,-0.003250569845160811,0.015928032216865513,144.05999755859375,0.0038674098944107005,0.003432393954636646,-0.8232620996231435
2025-02-05,110.88999938964844,-0.007429303812976351,0.015414275476979765,144.24000549316406,0.004876774695369068,0.0034227920526981996,-0.7026035946980433
2025-02-06,111.97000122070312,0.0026865143429477545,0.016222683843176575,145.30499267578125,0.009483049959865486,0.004483103728687217,0.06973227548155521
2025-02-07,112.25,-0.0005342138714093947,0.016032611532146763,145.0,0.011404418401908423,0.0039028216201060007,0.8578204709833064
2025-02-10,111.55000305175781,0.021800906134754605,0.006912777457116878,143.93499755859375,-0.0011450974179927353,0.005344835976577054,0.7381929032296719
2025-02-11,111.62000274658203,0.011142344086731981,0.005830812783914259,144.11500549316406,0.0003818404519126961,0.0053841047718695915,0.6708487237086544
2025-02-12,112.13999938964844,0.011272432202003246,0.005843813905397843,143.875,-0.0025305427014932214,0.005384697869423486,0.47403941483242606
2025-02-13,112.23999786376953,0.0024113301788237784,0.004087796666711865,143.24000549316406,-0.014211398690372579,0.0032183285228476414,0.04820586668685096
2025-02-14,113.43000030517578,0.010512252161922309,0.006163466290246798,144.0,-0.006896551724137945,0.004911265488723683,-0.04893566709528135
2025-02-17,113.43000030517578,0.016853403872572503,0.0044436959949308,144.33999633789062,0.0028137616713546088,0.003739344236671955,0.36086541618562135
2025-02-18,113.77999877929688,0.019351334703142875,0.004195403543348077,144.2100067138672,0.0006592042263608988,0.003764796282926335,0.7695333940270511
2025-02-19,113.68000030517578,0.013732842196443773,0.004635601491358286,143.5,-0.0026064291920069316,0.00438560653817096,0.6600906075566372
2025-02-20,113.33000183105469,0.0097113683894412,0.00532084908826493,144.3300018310547,0.007609580397165194,0.004488807794992112,-0.45969869519133905
2025-02-21,113.30000305175781,-0.001146057066633288,0.0022126868300907814,144.50999450683594,0.0035416285196940844,0.003971436026412809,-0.6404118339065915
2025-02-24,112.19999694824219,-0.010843721710520615,0.00475861543688236,145.13499450683594,0.005507816191738568,0.004261614844978543,-0.8510567414453137
2025-02-25,110.91999816894531,-0.02513623344204119,0.005155392033517802,146.58999633789062,0.01650363714874281,0.005574210150881987,-0.9760675549930606
2025-02-26,111.25,-0.02137579432312109,0.006133592892638194,146.41000366210938,0.020278771164525367,0.004315528700370294,-0.9882100008627964
2025-02-27,111.38999938964844,-0.017118171799717086,0.006635150012995959,146.6199951171875,0.01586637051950812,0.004312142742250297,-0.9632828248920344
2025-02-28,109.33999633789062,-0.034951514626686886,0.00900701707059399,147.2949981689453,0.01927204877153077,0.004199560001388401,-0.8850441312327678
2025-03-03,111.01000213623047,-0.010606014655781704,0.01314652701211971,147.36000061035156,0.015330596945802855,0.004437986398706087,-0.6237215485522004
2025-03-04,109.56999969482422,-0.012170920450835898,0.013439790809460717,147.33999633789062,0.005116310926642331,0.0022213979708458954,-0.707150043445023
2025-03-05,109.19000244140625,-0.01851683198735954,0.013103399514562596,147.875,0.010006121858118444,0.0020463909695787683,-0.7464210864609536
2025-03-06,109.76000213623047,-0.014633245913900694,0.013586241760269069,147.18499755859375,0.0038535156201215948,0.003652505953596604,-0.34246214924283663
2025-03-07,108.51000213623047,-0.0075909477726270325,0.011829680007518125,146.80999755859375,-0.0032927160893493346,0.003143001632683834,0.2576683007335005
2025-03-10,108.33999633789062,-0.024051938987112553,0.0074634830782756055,147.50999450683594,0.0010178738861503778,0.003999413092256166,0.13093276989735178
